User_Name,Current_Bank,Card_Type,Grocery,Travelling,Electricity,Internet,EMI,Dining,Entertainment,OTT,Ecommerce,UPI_Transactions,Total_Discount_Earned
User_582,SBI,Rewards,3444,7710,9287,2486,11442,17958,12661,3507,1469,9272,2499.87
User_583,HDFC,Travel,1711,729,16274,14845,3685,15511,17385,548,15673,19939,5080.73
User_584,HDFC,Rewards,1469,15053,6320,14792,3552,12109,2802,2783,15885,10299,5480.6
User_585,Amex,Travel,622,9972,4227,14232,5458,1024,9579,8899,17032,17321,4966.4
User_586,SBI,Travel,11853,14509,11937,5836,5051,3323,13416,15667,9177,15368,3099.44
User_587,SBI,Travel,18866,10163,2811,7725,12065,10770,14060,17488,16465,6285,3401.27
User_588,ICICI,Cashback,12567,9240,14153,17722,4315,17731,5209,5007,7075,5273,4093.06
User_589,Kotak,Cashback,10964,16364,3820,11250,5198,18448,18724,6558,1226,7197,3911.73
User_590,ICICI,Premium,17166,1581,19765,11276,14696,19854,9844,16458,12189,17831,6776.13
User_591,HDFC,Travel,13936,566,1064,13893,4170,2751,13449,1304,10083,18119,2684.56
User_592,HDFC,Cashback,6516,13536,12892,8438,4641,10046,5835,5577,13747,6111,4122.33
User_593,Amex,Travel,3392,6077,18443,7183,2007,16835,2563,2500,16066,1794,5951.38
User_594,HDFC,Travel,14590,18487,18206,19325,17982,9818,8988,11741,10917,16074,6197.8
User_595,SBI,Rewards,2596,12301,19092,17059,7669,13788,11194,12691,18551,11237,4495.85
User_596,Amex,Premium,18707,5647,18240,19956,6699,1046,5731,8465,18967,2540,4023.07
User_597,HDFC,Premium,2349,3142,2100,14451,12297,17502,1632,5991,6295,11031,5172.39
User_598,Axis,Cashback,8133,18371,5509,2613,1544,14423,2931,14426,2082,14874,3205.32
User_599,Amex,Travel,9293,2120,5266,5692,7122,6593,16984,737,11610,6573,4234.9
User_600,SBI,Premium,2037,17638,12060,13934,7896,17424,5631,9197,18013,10771,4025.04
User_601,ICICI,Rewards,13600,4567,4695,9744,7781,3009,16002,7033,17565,15170,7623.59
User_602,Amex,Premium,13541,6060,4516,1219,574,13661,2649,14533,4707,15543,5238.1
User_603,Kotak,Cashback,9807,17959,5115,7765,10616,16233,14392,5152,10973,9747,4360.42
User_604,HDFC,Travel,17425,2661,19135,19628,15088,12561,6541,13173,2060,12454,5305.72
User_605,Amex,Rewards,5919,3222,11050,17354,1968,1308,7219,16863,11091,5573,3644.32
User_606,Amex,Travel,14392,8749,18013,15647,18237,1267,4395,10700,7829,15832,4039.16
User_607,Kotak,Rewards,18674,1385,8234,4406,4992,10230,2573,17196,6769,17694,5208.37
User_608,Axis,Travel,11455,2532,10199,13237,11262,7629,19589,9288,2647,1115,2995.77
User_609,Axis,Travel,8366,2513,17374,19312,5487,9233,9979,10325,3426,7782,3005.09
User_610,Axis,Premium,9990,7486,7362,12659,4923,10950,8659,2573,17585,10611,4929.51
User_611,ICICI,Travel,11152,12954,8468,13016,14790,8276,9058,9219,5386,5119,5974.55
User_612,Amex,Travel,7375,10600,8356,5901,3522,12175,11412,6238,15626,2270,7097.17
User_613,ICICI,Travel,12904,9489,3715,12480,7194,19860,17636,11161,1892,7289,7526.1
User_614,Kotak,Travel,17561,605,11979,2446,6044,17979,13775,7485,2282,6713,3306.39
User_615,Kotak,Travel,16105,5369,18445,10367,4481,9993,6182,6282,17827,9637,3551.44
User_616,HDFC,Cashback,13512,2024,17134,578,3623,7564,13568,8917,13862,1709,4198.09
User_617,ICICI,Rewards,19062,11371,8110,11577,16291,3044,6022,2870,5210,828,4395.69
User_618,Axis,Premium,13622,7294,620,7249,14263,17848,15950,4175,18960,6143,5968.82
User_619,Amex,Cashback,18200,18080,15883,3670,855,10218,528,15331,17897,11394,4674.81
User_620,Axis,Rewards,15389,2524,6339,14003,10803,17638,18122,2406,7899,8461,5370.41
User_621,Amex,Rewards,12531,15628,16163,1960,16182,15693,18300,11545,8266,18312,11254.19
User_622,SBI,Travel,3571,17439,18447,12192,1540,3186,13166,3053,2279,13686,2930.4
User_623,Axis,Rewards,5557,19233,19657,2762,10808,17276,17992,5688,9302,5557,6389.19
User_624,HDFC,Rewards,4177,6296,14950,6863,8623,8722,14154,18284,4571,9308,7424.46
User_625,SBI,Rewards,1370,4696,12296,3239,1440,840,4633,17543,10725,10252,2129.57
User_626,ICICI,Cashback,19859,9741,953,10396,11476,16372,1318,5368,16896,12671,4129.93
User_627,HDFC,Cashback,19302,10006,6975,2517,8457,16730,9920,5292,13737,19318,4950.76
User_628,Axis,Cashback,11207,1938,4043,11867,18665,16020,6843,2763,10661,711,3246.1
User_629,Axis,Premium,14309,7527,831,8669,9633,15091,16625,1227,11554,3743,4704.01
User_630,HDFC,Premium,14309,11429,15342,17893,2050,9495,15666,7992,13001,16067,6116.41
User_631,HDFC,Travel,13765,5924,14586,3661,9715,7117,12426,15592,16660,18060,5130.95
User_632,Amex,Cashback,16138,2733,5200,11527,8360,8026,6059,7232,3013,8330,2844.89
User_633,Kotak,Travel,8410,16347,6149,17980,9620,2451,10665,14852,10246,11470,4136.56
User_634,Kotak,Rewards,9304,1095,8375,6472,16382,1358,6019,10480,4817,12644,3744.05
User_635,SBI,Travel,10755,1947,10737,3350,12453,8606,10500,10003,15993,4555,2465.89
User_636,SBI,Premium,9781,2172,5032,5424,15769,13046,6585,12890,13780,5364,3582.39
User_637,Amex,Travel,3360,11202,8928,15885,9836,3753,4282,17650,19565,16843,5633.82
User_638,SBI,Rewards,19549,10451,16769,15067,12183,4013,17379,13835,11872,6322,5246.77
User_639,Kotak,Rewards,2572,9029,19439,6459,9607,6493,5521,19791,19798,14046,5749.55
User_640,SBI,Rewards,12259,9690,13386,17279,17822,10328,3010,18533,3935,3701,4190.33
User_641,Axis,Rewards,15653,558,11622,3471,10219,14517,8814,10128,9854,11992,4612.58
User_642,ICICI,Rewards,15857,1061,6761,2237,9596,13182,12223,12598,9626,13889,7732.32
User_643,Axis,Rewards,794,11934,5830,5155,17993,13960,4271,9063,18058,1664,5066.68
User_644,Amex,Premium,12888,14469,8934,19684,7762,2041,3265,10806,4991,3583,4160.36
User_645,Amex,Travel,1269,18306,3472,18756,6099,19153,5775,7071,5572,10131,9331.34
User_646,Kotak,Travel,15206,5963,7950,11595,1813,8347,17954,9666,10430,3785,3757.11
User_647,Kotak,Premium,17204,19205,1055,5932,1886,11739,11119,7354,10696,16533,5101.02
User_648,SBI,Travel,13462,15440,11118,4293,7873,3013,2827,9309,19049,6952,3120.97
User_649,Axis,Rewards,14935,1492,5924,4881,5282,7960,19962,3483,14682,3023,4756.52
User_650,Kotak,Cashback,15589,5081,12407,6109,18885,18271,11875,17914,10457,13455,5981.6
User_651,Amex,Rewards,13663,13789,13037,10310,9955,9563,1334,2224,2913,10005,5267.26
User_652,ICICI,Rewards,2605,3068,9830,17093,5411,19104,17117,1292,14695,14401,9929.53
User_653,Axis,Cashback,16262,19994,19050,9026,16398,1714,15846,712,2158,12770,3013.32
User_654,Kotak,Cashback,13539,5641,18678,6488,14277,6078,15551,4345,12382,14747,4409.01
User_655,Axis,Cashback,878,3793,12130,14160,17108,1237,17119,12970,17595,16617,5042.29
User_656,Axis,Cashback,18143,7771,17632,12678,14990,14363,2323,7352,13572,11633,4326.49
User_657,HDFC,Travel,7019,2277,18106,15272,14121,12359,18661,9996,7990,9393,5506.1
User_658,Kotak,Premium,18209,12414,9498,3222,5156,18209,4633,19753,1742,9039,5605.48
User_659,ICICI,Premium,7746,18802,3732,4258,6497,19239,11472,15868,2324,11183,7645.46
User_660,HDFC,Cashback,904,18605,11517,4345,11884,16948,9991,13612,12285,1468,5503.62
User_661,HDFC,Cashback,2742,3583,13822,1969,5225,4759,4122,10792,17707,3931,3854.19
User_662,HDFC,Premium,4713,15735,9489,1279,15851,11542,19776,6034,3806,3402,5009.86
User_663,Axis,Premium,13891,4218,521,2000,9534,16299,4141,691,13806,13914,4175.23
User_664,Axis,Rewards,5162,4826,9565,10971,13141,9696,13226,16151,9036,19595,5449.85
User_665,Axis,Cashback,6773,6784,9317,18562,8914,17627,17346,18452,12039,14493,5534.0
User_666,Axis,Cashback,18620,13834,8403,16129,18240,1514,11360,17938,2264,6509,3300.11
User_667,SBI,Travel,10104,16512,1167,3870,6476,18278,9113,6099,4150,12849,2475.48
User_668,Amex,Rewards,3690,15845,9289,891,17959,3150,14100,14817,19268,17693,7165.95
User_669,Axis,Premium,7395,18043,2031,5981,11374,6663,5764,18115,16390,19307,6091.95
User_670,Kotak,Travel,16040,3408,5212,12690,10650,19619,4991,14419,14668,9093,4494.86
User_671,Kotak,Travel,11926,17109,8683,18225,8901,4227,14203,19687,10718,893,4866.51
User_672,HDFC,Premium,10216,9295,1081,14830,10631,632,19722,15484,3885,4270,4488.32
User_673,Amex,Premium,8105,7713,11955,3335,3238,10049,4634,7333,8853,16190,5096.01
User_674,Kotak,Premium,14996,12562,10350,2463,5653,10981,1466,1389,19945,6961,4566.98
User_675,Kotak,Premium,16506,11881,16844,11440,11758,7780,1567,11615,9518,16253,5164.53
User_676,SBI,Premium,5107,4485,10784,15054,5038,19246,19108,6871,2226,6291,3268.99
User_677,ICICI,Rewards,17721,16238,17570,17240,9563,10665,15039,16072,5147,10502,9894.7
User_678,SBI,Travel,10920,7142,11042,4857,16099,13701,3239,13731,10010,10227,2678.68
User_679,HDFC,Cashback,11135,10464,17761,19754,11892,12836,12439,17176,10343,13323,6661.97
User_680,HDFC,Rewards,3186,733,14929,19258,2772,17850,17773,3900,15871,5042,8481.58
User_681,Axis,Premium,3791,2988,11392,2058,5190,6621,19160,12698,4939,17987,3600.61
User_682,HDFC,Premium,5909,10170,12606,12434,8369,3456,11266,10586,10935,16912,4774.23
User_683,ICICI,Cashback,10755,10138,8256,12356,16264,4102,5562,12377,7744,6872,3457.73
User_684,ICICI,Cashback,19646,12729,17456,8205,14394,12780,1114,4550,17209,16222,4097.41
User_685,Amex,Rewards,17242,4277,6406,2221,18233,4396,7441,13964,5746,8884,4430.8
User_686,SBI,Travel,19461,15869,16975,14144,11608,8628,17959,19397,8668,7361,4353.85
User_687,SBI,Cashback,14250,17488,3479,7565,5416,1097,6122,18761,12664,2199,3415.88
User_688,Kotak,Premium,17600,13929,14296,4586,1165,15105,17963,8919,15684,1569,5978.98
User_689,Kotak,Premium,13419,1863,5008,2255,1019,12236,11014,15188,7733,1602,4498.07
User_690,Kotak,Premium,12741,6281,11297,6756,10880,9280,7054,13164,10099,16011,5064.25
User_691,SBI,Rewards,7105,10751,16543,13264,3486,900,19739,10916,3912,16940,3670.06
User_692,Axis,Premium,4798,4268,6252,12989,1853,7097,15191,4811,15807,11294,4461.28
User_693,SBI,Travel,9440,17688,8825,11129,5641,4171,7792,15938,12731,18982,3378.51
User_694,Kotak,Cashback,16105,13526,9821,5935,8993,7191,3263,3741,3557,17434,3115.62
User_695,SBI,Premium,2087,10514,6420,12188,4909,6283,1212,5906,12541,2933,2603.67
User_696,Kotak,Rewards,12086,17963,5822,14432,5757,14233,13868,10277,11749,13381,6363.03
User_697,Axis,Cashback,9291,9205,9758,8333,19770,14745,19537,16254,9780,13077,5073.06
User_698,HDFC,Rewards,4469,5066,2696,17673,11845,1809,1364,12555,5889,12216,4322.23
User_699,SBI,Premium,3503,14674,14272,18115,8459,12480,19595,7081,17305,10465,4462.64
User_700,HDFC,Cashback,15422,1446,18718,2064,7832,5444,16557,14377,10639,1808,4664.94
User_701,SBI,Rewards,3758,5311,7197,16275,11539,1939,12134,555,605,3701,2408.91
User_702,HDFC,Travel,13163,1466,17191,19022,12156,16393,13589,16993,4132,6184,6341.86
User_703,SBI,Premium,18799,17440,604,2547,17029,17757,17182,9337,15907,6882,5237.94
User_704,Amex,Premium,870,16408,986,15000,3696,10052,2761,11313,9648,9072,6222.57
User_705,HDFC,Travel,13585,17122,7343,1605,18270,10941,10219,18551,3191,12364,5369.43
User_706,Amex,Travel,16878,7349,3747,19476,1990,18108,19471,19948,14810,17716,8598.4
User_707,ICICI,Cashback,19324,5295,2146,16642,14806,17324,6456,14428,10221,11657,4904.91
User_708,HDFC,Rewards,5690,5163,7562,4831,19918,12380,16746,3762,13820,18991,6671.05
User_709,Amex,Cashback,19631,5177,8472,15829,4764,3633,12112,18349,19095,14658,4486.91
User_710,ICICI,Premium,8227,8264,13503,1318,14939,15577,5021,1624,6160,6141,4696.85
User_711,ICICI,Rewards,18885,11639,16202,7023,12897,8611,2901,9981,10567,13876,5173.88
User_712,Amex,Cashback,13944,13379,16612,1039,11474,14346,6115,16516,3456,8577,4566.22
User_713,SBI,Premium,5587,10838,2670,3891,7442,18500,14306,15292,13309,15355,3430.84
User_714,Amex,Cashback,6958,3256,7353,8209,18820,19975,13347,17852,7797,16756,6030.44
User_715,Axis,Premium,5673,17773,12150,9673,7882,1301,8734,14397,15697,10469,5465.0
User_716,ICICI,Travel,10472,1083,13219,3877,15355,3901,14136,16238,7272,10631,4279.02
User_717,Amex,Travel,16684,3389,10069,10641,12434,10269,8112,19376,16705,14434,5154.5
User_718,HDFC,Rewards,11248,5798,2361,14642,7820,11867,17982,5747,2234,5163,6531.17
User_719,Kotak,Cashback,13318,17564,8663,18954,13858,7168,13516,8501,10421,2691,4544.43
User_720,HDFC,Premium,9372,19730,19347,5422,4892,14041,19881,15515,3727,2524,6687.21
User_721,ICICI,Rewards,1655,10582,4977,19069,7586,2817,4121,4991,16416,15748,4407.28
User_722,SBI,Travel,10046,16112,8348,14774,18177,2965,16804,16169,11794,3675,3591.7
User_723,ICICI,Travel,9925,12722,8944,8710,3259,16591,502,18143,8690,15748,5962.39
User_724,Kotak,Rewards,19452,15537,2385,7560,16831,8344,13950,9991,19222,9768,6648.97
User_725,Kotak,Rewards,9639,7291,7671,19615,17753,593,3487,13347,10467,16718,4585.53
User_726,Amex,Premium,5447,7151,3644,16960,9459,8797,7194,16335,19757,3846,6028.71
User_727,SBI,Cashback,11840,744,3125,4349,10097,8237,14524,12500,8833,17776,3000.46
User_728,Axis,Rewards,2899,5140,19844,10891,18353,11392,11697,13550,3874,13411,4884.03
User_729,ICICI,Cashback,14035,8734,11003,5622,10352,5887,8131,7726,5608,19108,3532.36
User_730,Kotak,Rewards,1060,1812,18705,12095,5874,3151,10506,10433,16672,3377,4286.56
User_731,Axis,Travel,9249,17825,19180,17823,18494,2225,12713,10028,14662,9353,5991.3
User_732,Axis,Cashback,15393,14908,15660,3914,18040,12620,2043,771,5795,15463,3132.86
User_733,Amex,Rewards,19593,13097,12545,14103,10437,15330,7222,8701,4644,6106,8471.85
User_734,HDFC,Rewards,16428,2148,2630,14892,11088,4866,2006,19042,19800,15722,6578.74
User_735,Axis,Travel,12295,10358,13116,4636,13978,11661,3189,3310,12163,6652,4039.63
User_736,Amex,Premium,11662,8499,7719,5828,4121,12165,11814,1152,16682,9312,6886.34
User_737,SBI,Premium,2145,10935,4188,8189,1879,4743,10737,16830,19537,6111,3087.01
User_738,Amex,Rewards,14216,6412,6949,2225,16370,9804,8022,14163,5284,9972,6327.8
User_739,HDFC,Cashback,10555,13176,7946,5225,15269,1909,8705,16865,756,18605,3804.88
User_740,HDFC,Premium,3490,1695,1744,11915,7266,12162,16710,18190,10813,2902,6288.05
User_741,HDFC,Premium,13775,15415,1409,16306,872,1844,9015,2931,19668,11085,4159.2
User_742,HDFC,Rewards,2195,2407,17664,1519,11957,1903,18310,9355,6368,11339,4976.93
User_743,SBI,Rewards,15561,9730,19709,7964,15246,3503,7695,19972,14162,14239,4542.9
User_744,ICICI,Rewards,16088,2289,19920,8098,5338,6372,11867,4799,17857,7583,6661.24
User_745,ICICI,Travel,3629,604,7933,8189,4067,18065,5144,15466,11830,4894,4297.5
User_746,Amex,Premium,12888,11819,6975,18658,15228,12506,16650,946,608,3739,7012.99
User_747,Axis,Travel,14246,1745,19604,14339,13356,5605,3422,3013,3301,14395,2092.61
User_748,Kotak,Travel,6538,15582,15148,864,2300,14610,6458,9596,7936,13138,3652.67
User_749,Axis,Travel,18070,15955,17657,13297,4960,15816,852,5844,5007,5330,4741.83
User_750,Amex,Travel,17365,4787,4977,7033,17127,13255,1365,11673,5829,1103,4542.14
User_751,Amex,Rewards,4518,5692,2515,10350,3880,4270,6329,2113,13647,16045,4175.3
User_752,Amex,Cashback,11038,648,2254,7878,14091,9871,13279,10295,19936,6192,4978.66
User_753,SBI,Cashback,5303,19261,12172,3682,11509,14828,3086,3148,7813,18601,2563.8
User_754,HDFC,Cashback,7907,17754,15734,15512,10235,13925,16198,15821,13146,5393,6603.05
User_755,Amex,Rewards,19142,4882,2285,13530,12235,17179,10745,3097,17564,824,9265.11
User_756,HDFC,Cashback,13114,1486,1260,12385,9728,17790,5999,864,8527,14032,4109.35
User_757,HDFC,Travel,8439,14436,9761,16363,13061,10947,14672,12378,12911,19965,6135.82
User_758,HDFC,Rewards,2607,8428,15734,19817,16810,19713,14028,13813,2059,18625,9898.42
User_759,Axis,Travel,18574,16024,13785,11473,3506,4802,17972,5111,9872,14580,5404.94
User_760,SBI,Travel,10593,8878,2097,12100,4247,14379,19554,13517,19464,7932,3402.47
User_761,SBI,Rewards,5225,10937,13769,13592,7502,6631,13761,13112,5037,13591,3556.51
User_762,ICICI,Premium,13754,19869,1059,1213,5093,15684,15761,756,15074,537,8119.1
User_763,HDFC,Travel,9152,16430,2332,16017,5667,932,4651,15412,6911,18635,4212.23
User_764,Kotak,Cashback,756,1171,989,7389,12406,18980,18566,13103,2960,5029,3959.1
User_765,ICICI,Cashback,2475,3716,14767,10081,5015,12548,10276,3463,7286,14366,3986.28
User_766,HDFC,Travel,17860,7845,545,1693,5012,17130,9483,1136,4275,2921,3518.98
User_767,Kotak,Travel,9780,4683,11851,17596,5823,13388,4144,16642,8273,11278,3933.81
User_768,Kotak,Travel,2608,4114,10751,12178,14867,4832,12502,16200,14269,7463,3918.41
User_769,HDFC,Rewards,12899,12743,2345,14442,17266,4612,13280,16190,10588,2009,6894.43
User_770,Kotak,Cashback,2078,17763,19046,14606,10340,13431,1859,4742,16964,19616,4006.97
User_771,ICICI,Travel,19306,13291,17551,19380,3999,12190,8580,1689,14408,13251,6666.18
User_772,SBI,Travel,571,6046,3185,9885,18732,11076,2522,16331,13440,18182,2311.84
User_773,HDFC,Rewards,7209,6469,3120,3146,5365,2789,7870,14354,10177,11843,4716.31
User_774,SBI,Cashback,1265,13171,16658,4592,13475,9841,12834,16577,16335,3166,3080.62
User_775,SBI,Cashback,8141,19065,10334,4388,1340,14373,11346,6399,1065,6505,2389.66
User_776,Kotak,Cashback,10974,9687,7726,9879,6390,13613,4811,11946,9348,19866,4261.05
User_777,ICICI,Premium,13098,17440,19903,3080,14344,10053,9886,15135,1171,1277,6305.28
User_778,Amex,Premium,14317,14760,1574,10408,9975,13378,15620,2486,11325,9693,8217.81
User_779,ICICI,Cashback,19222,10547,17384,19117,5108,12406,7734,7110,11024,17484,4769.52
User_780,HDFC,Premium,9680,15725,10573,4983,6401,6629,18638,19348,10915,4982,6104.82
User_781,Amex,Cashback,7306,11016,7896,7838,10450,13000,12045,5741,5195,12030,4679.56
User_782,HDFC,Cashback,14818,18666,11824,3718,4516,3337,16812,7534,7809,14879,3806.37
User_783,HDFC,Cashback,16356,10111,4650,11609,1946,12436,11536,6968,14521,4675,4756.03
User_784,HDFC,Premium,15393,17748,16509,6717,6172,2002,1910,4270,10597,4501,3442.2
User_785,HDFC,Premium,1098,11476,19925,6891,16950,15408,12090,16779,3250,10416,6753.06
User_786,Kotak,Premium,18515,6952,17658,15956,4519,12919,1429,19896,6764,8473,5588.11
User_787,ICICI,Travel,11636,19703,1684,17411,1416,4074,3819,18290,18125,5706,7184.15
User_788,ICICI,Travel,17682,18407,5428,16605,3388,3190,4591,14460,1190,1995,5960.49
User_789,ICICI,Travel,17776,11220,6373,5003,12220,14464,1397,17594,4195,3186,5261.24
User_790,Amex,Rewards,15650,17299,10163,4680,4762,3015,11736,14604,7116,17876,6226.81
User_791,ICICI,Rewards,18657,4316,2256,2873,3076,4684,2897,13174,10826,11046,3857.24
User_792,ICICI,Travel,5035,15099,9668,17618,1132,13780,15246,4768,19785,18547,8429.84
User_793,ICICI,Premium,6091,16726,1554,9072,14079,19966,11083,8507,16403,10284,8272.01
User_794,Kotak,Premium,2889,14439,11719,9899,1044,2739,11059,3127,7118,12623,2696.27
User_795,Amex,Rewards,8515,3630,16980,15331,3208,5897,12028,17340,6414,4868,5873.94
User_796,Axis,Cashback,12576,18821,14448,18030,14324,4799,14620,8618,11256,8453,4454.55
User_797,HDFC,Travel,9524,15174,18345,12208,1659,886,7692,11245,10410,3909,4158.67
User_798,ICICI,Cashback,13680,17836,6642,6467,7705,16506,12609,13534,2984,2354,5286.28
User_799,HDFC,Premium,3097,8329,8686,4483,7184,10883,17540,12504,12603,6812,5769.77
User_800,SBI,Rewards,10277,4063,5541,11792,8526,14423,17924,19157,4129,2614,3964.66
User_801,Amex,Travel,3594,2784,5552,18473,19404,12547,1194,16088,13555,16580,4511.51
User_802,Kotak,Premium,7204,7868,2471,15093,8555,11941,15177,2368,18555,2228,4873.98
User_803,HDFC,Premium,6903,16232,19026,9840,6684,753,4602,4042,19659,6712,4142.6
User_804,HDFC,Travel,12025,11971,13000,15747,11032,14018,6976,1504,10786,5217,4719.18
User_805,SBI,Travel,6039,17037,9106,12116,1784,3648,1268,6107,19671,19094,3189.73
User_806,SBI,Cashback,858,1349,7998,5022,19428,13273,18715,18356,10128,829,2484.01
User_807,Axis,Cashback,15826,5766,4854,15582,5222,18272,9411,3735,5076,1600,3019.31
User_808,HDFC,Cashback,19416,17665,14939,12250,10281,5495,18385,12486,13010,19964,5768.31
User_809,Amex,Cashback,1002,10031,8509,17507,12042,17934,18213,13935,4614,14068,6170.98
User_810,Kotak,Premium,15387,2073,13859,19518,3268,5802,14246,1711,15945,16315,4584.6
User_811,HDFC,Travel,7541,19267,11346,6376,13389,14382,15238,1595,6401,8715,4848.56
User_812,Axis,Cashback,1579,13010,19731,18844,1973,5388,5479,1712,9501,13748,3322.16
User_813,Axis,Cashback,4159,5783,11215,16665,1840,15305,11084,15280,5637,18245,4176.94
User_814,Axis,Premium,1026,8355,11195,1792,18538,17071,19642,9125,6931,16426,5072.11
User_815,SBI,Cashback,937,11280,17716,9488,9453,6294,4074,16801,1184,4733,2142.07
User_816,ICICI,Travel,8507,17111,2828,19615,9519,17314,9755,18593,6282,1734,8310.72
User_817,Kotak,Travel,1920,17652,10096,19988,4855,18422,18215,8761,14265,6444,5023.06
User_818,Axis,Rewards,17364,5763,15800,3293,3392,1698,19256,18776,2383,1297,4510.55
User_819,ICICI,Premium,17038,15757,8550,6447,10117,2392,3924,9950,13918,2515,4942.17
User_820,ICICI,Cashback,5333,10394,16442,9565,1065,7912,18902,10577,10815,13334,5787.7
User_821,SBI,Cashback,4383,11884,10551,8716,12195,8402,13687,18073,12788,14710,3237.02
User_822,Amex,Travel,11059,18625,4188,14614,5869,12438,4523,16482,17600,4467,8852.02
User_823,SBI,Travel,3715,890,19921,732,8134,11998,11416,733,1891,11584,1731.7
User_824,HDFC,Rewards,12382,15338,17773,8402,13379,17629,10411,927,1231,1299,6515.96
User_825,Axis,Travel,7525,14981,8124,15461,19422,8732,3867,13762,5729,19299,5022.01
User_826,Axis,Travel,19833,4761,3966,14285,3588,13515,1615,5078,3090,7872,2706.8
User_827,Kotak,Rewards,11139,9922,11358,5475,5425,11286,15216,2495,14344,4391,4928.08
User_828,SBI,Travel,8998,10054,2602,3530,9024,8607,17126,18768,15435,10124,2780.79
User_829,Axis,Rewards,16323,8363,3609,19070,12982,2050,1146,13907,13200,1037,3727.96
User_830,Amex,Rewards,14567,10196,14650,18258,2409,12650,580,2583,13878,15717,6315.93
User_831,SBI,Cashback,3170,4251,12244,5761,15191,7352,1994,17785,1172,9130,1980.79
User_832,SBI,Rewards,10768,944,9657,12482,9155,19082,2787,12457,4508,12196,3596.84
User_833,HDFC,Cashback,1963,12959,17377,18310,10384,18677,3223,17542,5261,8130,6137.86
User_834,Kotak,Rewards,4850,707,4690,2383,3386,17361,9453,8881,14295,17639,5134.43
User_835,Axis,Premium,6224,12920,4560,5265,7053,7878,18573,18200,7630,3686,4931.68
User_836,Amex,Travel,16622,18029,8442,8048,17444,18796,18748,796,2909,1961,10271.73
User_837,Amex,Cashback,17878,7054,16891,19399,18301,19200,7858,18171,18002,8137,6573.89
User_838,Amex,Premium,7422,12453,19413,4470,3907,9546,15047,5260,18781,13965,7512.86
User_839,HDFC,Rewards,8107,4519,1315,13063,13792,16658,1422,13429,15425,18148,7711.4
User_840,Amex,Premium,3222,5855,13801,3050,11641,18557,11784,18550,1884,8752,7179.49
User_841,Amex,Premium,7738,6526,10982,14301,16620,16080,9164,17842,993,16965,6647.64
User_842,Kotak,Travel,3470,511,16051,17645,3685,16909,2306,6164,14626,13394,3187.61
User_843,SBI,Cashback,14267,15726,2025,1260,17478,14380,1555,10546,3583,16178,2752.05
User_844,Amex,Premium,10150,6457,5755,9911,16844,10191,18714,3895,1703,19694,5998.59
User_845,Amex,Cashback,7772,4014,10490,6692,11267,17028,8007,5357,12618,18261,5169.45
User_846,SBI,Travel,17677,6256,4914,17994,4437,4463,6397,9474,14877,18000,3247.94
User_847,HDFC,Rewards,4527,12028,6245,10179,6438,12650,13906,18243,5353,18825,8325.63
User_848,Amex,Premium,16743,8433,9936,18169,6974,15179,11728,1270,2343,573,6693.82
User_849,Amex,Premium,8500,13773,16621,831,18305,8012,5431,13242,13926,5613,6325.7
User_850,Axis,Travel,13645,14056,19749,3075,13214,6685,9156,6241,17161,565,5056.82
User_851,HDFC,Premium,9094,12675,13196,6755,7941,15486,13850,14940,8460,18321,6815.63
User_852,Amex,Rewards,14165,7129,14328,5041,8376,13811,15088,17148,12880,10377,9513.31
User_853,SBI,Travel,5597,18544,19238,6961,7544,5997,14251,9804,10926,11558,3426.23
User_854,ICICI,Cashback,19063,1134,10557,13845,10647,19102,1889,13571,11822,4776,4187.53
User_855,SBI,Travel,18129,8745,11602,16726,11088,942,7476,5175,12303,8453,3328.24
User_856,ICICI,Premium,7558,17706,12394,3439,1531,10708,1062,11230,17224,16652,5834.6
User_857,HDFC,Rewards,9808,10109,18175,9220,10672,14957,3439,14845,16658,5935,8066.45
User_858,Kotak,Cashback,8472,18117,19684,15299,19659,15552,6544,14915,17774,14358,5896.88
User_859,HDFC,Travel,18072,6144,17624,18253,18884,18355,18420,17202,5653,2394,7178.16
User_860,ICICI,Premium,8491,15939,9967,6435,17607,2829,9827,3270,5346,17151,4996.25
User_861,Amex,Travel,14128,1069,2473,3322,770,16820,8141,9430,7180,1757,4797.78
User_862,SBI,Rewards,5358,9081,13991,12936,13370,17004,7408,11344,19187,5361,4190.85
User_863,Amex,Rewards,7736,6065,17993,7429,18134,18533,7851,19840,15401,11138,9685.32
User_864,Amex,Rewards,12056,18599,8650,10607,2257,18693,11699,16795,13307,18035,11423.89
User_865,Amex,Premium,6802,16429,5247,14738,8902,11186,5181,19391,19847,3928,7830.7
User_866,HDFC,Rewards,4455,14526,9744,1213,11580,9021,2246,18091,17668,3196,6589.58
User_867,Amex,Cashback,5536,7627,4218,8410,3193,17509,16358,16432,8192,6898,5880.16
User_868,Amex,Travel,18439,12325,4687,536,18671,6783,15702,8560,8565,4380,6731.52
User_869,Amex,Rewards,8828,6833,14370,11768,5567,16116,12575,17545,8473,10502,9464.48
User_870,SBI,Rewards,3229,12429,15488,4397,2669,14063,18762,13388,5070,2015,3344.45
User_871,SBI,Premium,14298,4977,16955,19864,10051,14679,539,10722,16616,18784,5443.7
User_872,ICICI,Travel,5296,5106,18167,9275,15364,14693,15176,10957,17699,16544,6694.12
